TimeStamp,AF3_THETA,AF3_ALPHA,AF3_LOW_BETA,AF3_HIGH_BETA,AF3_GAMMA,T7_THETA,T7_ALPHA,T7_LOW_BETA,T7_HIGH_BETA,T7_GAMMA,Pz_THETA,Pz_ALPHA,Pz_LOW_BETA,Pz_HIGH_BETA,Pz_GAMMA,T8_THETA,T8_ALPHA,T8_LOW_BETA,T8_HIGH_BETA,T8_GAMMA,AF4_THETA,AF4_ALPHA,AF4_LOW_BETA,AF4_HIGH_BETA,AF4_GAMMA,CQ_AF3,CQ_T7,CQ_Pz,CQ_T8,CQ_AF4,class
1557649029.84298,4.215346,4.131934,5.158359,1.180292,0.548195,1.942724,1.478184,1.648915,0.673908,0.694782,17.80769,6.89031,5.028222,1.638305,0.613804,0.7403,0.579544,0.984156,0.245307,0.315187,4.829666,3.449277,3.256999,0.931095,0.552213,4,4,4,4,4,sad
1557649029.96913,4.424121,4.656119,5.947214,1.297853,0.578755,2.230228,1.408266,1.909873,0.710529,0.671375,20.359881,5.728047,4.780572,1.674808,0.626337,0.879244,0.59091,1.125289,0.268317,0.29577,4.908777,3.138188,3.438416,1.159174,0.517586,4,4,4,4,4,sad
1557649030.09519,4.69462,5.224706,6.239184,1.495438,0.605732,2.674112,1.394003,2.132648,0.793565,0.619405,21.29384,4.583726,4.431768,1.657958,0.646988,1.034258,0.594058,1.164416,0.324748,0.291894,5.027578,2.929988,3.373294,1.380255,0.502004,4,4,4,4,4,sad
1557649030.22135,4.652259,5.613948,5.910362,1.701716,0.624093,2.74167,1.379674,2.271216,0.913922,0.560192,20.517344,3.745564,4.140546,1.603648,0.68068,1.181609,0.574651,1.082467,0.404586,0.304765,4.901098,2.819739,3.052444,1.55118,0.507237,4,4,4,4,4,sad
1557649030.3476,4.35954,5.598242,5.021358,1.830867,0.632971,2.687304,1.302958,2.277071,1.042271,0.519124,18.405232,3.322913,3.934945,1.533889,0.729119,1.350825,0.536957,0.904751,0.490089,0.330688,5.040909,2.712208,2.528772,1.644071,0.523518,4,4,4,4,4,sad
1557649030.47386,3.75831,5.129095,3.830306,1.827993,0.635892,2.289628,1.178039,2.140092,1.1367,0.511969,15.561151,3.254004,3.724539,1.460916,0.787835,1.494224,0.499701,0.688495,0.5604,0.3601,5.414098,2.536903,1.930748,1.650483,0.536687,4,4,4,4,4,sad
1557649030.59961,3.071791,4.32538,2.638517,1.690239,0.635841,1.882301,1.044252,1.86864,1.167559,0.535764,12.697714,3.354125,3.381751,1.402416,0.846938,1.597447,0.479412,0.498328,0.59942,0.379378,6.007219,2.274079,1.389343,1.577527,0.534818,4,4,4,4,4,sad
1557649030.72577,2.416479,3.421875,1.691922,1.461546,0.632836,1.550858,0.943114,1.509702,1.132453,0.570805,10.162918,3.445004,2.87246,1.375955,0.893239,1.591285,0.478626,0.375182,0.60107,0.376986,6.442918,1.957299,1.015257,1.45478,0.51442,4,4,4,4,4,sad
1557649030.85182,1.891904,2.632087,1.076512,1.210403,0.625831,1.362276,0.896627,1.141479,1.063144,0.592756,8.515871,3.436415,2.29847,1.402725,0.916182,1.468626,0.489006,0.323668,0.573153,0.350206,6.398755,1.632734,0.85277,1.328846,0.480348,4,4,4,4,4,sad
1557649030.97788,1.580828,2.094349,0.748595,0.997235,0.614199,1.344267,0.896312,0.835885,0.993565,0.585138,7.328523,3.348078,1.816697,1.488872,0.914544,1.248252,0.495467,0.319506,0.532819,0.305978,5.836932,1.343802,0.880286,1.239491,0.441052,4,4,4,4,4,sad
