AF3_THETA,AF3_ALPHA,AF3_LOW_BETA,AF3_HIGH_BETA,AF3_GAMMA,T7_THETA,T7_ALPHA,T7_LOW_BETA,T7_HIGH_BETA,T7_GAMMA,Pz_THETA,Pz_ALPHA,Pz_LOW_BETA,Pz_HIGH_BETA,Pz_GAMMA,T8_THETA,T8_ALPHA,T8_LOW_BETA,T8_HIGH_BETA,T8_GAMMA,AF4_THETA,AF4_ALPHA,AF4_LOW_BETA,AF4_HIGH_BETA,AF4_GAMMA,class
3.245327,2.062774,2.525937,5.34155,2.760908,2.582776,1.046452,1.846791,5.499652,5.242402,3.672384,3.284119,4.331577,2.009188,3.580389,3.569766,1.923769,4.36554,11.402233,18.079333,10.415215,5.052998,3.202423,3.258827,2.829986,happy
7.136816,4.026041,5.120028,1.188967,1.027721,43.875358,8.443738,5.991662,2.512062,2.62662,45.361084,5.224822,9.655989,5.459219,1.703671,17.027284,2.031717,4.831902,2.61899,2.928413,8.783752,2.893504,2.584773,1.561519,0.824893,sad
25.392174,68.455484,15.498614,7.913893,2.096843,10.538228,22.19838,8.55113,5.794359,3.557064,6.300661,77.876464,10.166105,10.717753,1.599043,2.436502,59.409922,13.334408,8.732224,4.050257,7.733247,72.955937,14.439147,11.071349,2.090014,sad
7.080301,2.668331,1.738216,1.710054,1.627218,2.469725,0.842965,1.791427,1.796721,3.060042,12.017297,6.94267,4.918811,2.621964,1.529773,5.840647,1.200301,2.083053,1.391222,2.425205,9.291955,2.226662,0.975131,1.523295,1.610086,sad
110.434348,17.003785,7.260571,6.482793,1.412071,4.529571,2.063025,2.996702,4.270687,2.005904,5.481413,7.706165,6.931563,8.035769,2.035579,2.085033,4.48046,5.488052,10.818279,10.617691,12.420884,7.000244,2.996641,4.783895,1.411845,happy
52.706551,7.863572,1.646596,1.684356,1.878463,2.856431,1.129306,1.878403,4.031029,4.342707,44.397569,5.18217,2.017449,3.742927,1.303001,3.979667,4.284577,5.756246,10.305682,12.385942,26.293867,6.691187,1.879562,1.522421,1.513268,happy
35.045533,10.275586,4.019907,2.102723,1.56865,7.434624,2.477611,2.233756,3.979735,3.856497,10.378508,5.475585,3.604022,2.292851,1.407531,9.895598,7.112559,2.197925,7.265971,12.883044,30.264675,8.893022,3.953181,1.988664,1.990377,happy
10.2185,2.04548,2.134606,2.467967,1.212974,1.074986,0.558089,1.337675,2.47945,1.643232,53.784349,7.79463,4.743161,4.84258,1.502432,15.065026,7.39863,6.499208,4.832957,3.051985,5.682648,3.796618,1.86806,2.656993,1.649757,sad
70.954206,14.865778,8.71008,4.030992,4.148437,31.166139,7.453837,4.191632,6.081605,8.393654,3322.309438,125.123132,26.221752,19.867948,11.781887,6.931217,8.188475,12.616931,11.498528,22.38829,52.774199,9.729204,6.705141,3.776269,3.221845,happy
4.190866,1.253805,4.210656,5.549328,6.096165,2.451156,1.633878,5.090939,7.507887,9.663271,42.417552,5.902972,6.067447,5.412178,7.567119,4.392465,1.431787,4.550412,14.856456,25.262109,5.218579,2.33903,4.730329,5.852863,6.796724,happy
57.928455,10.637604,3.156295,9.122021,10.665371,3.226811,4.907688,8.105797,17.607072,24.692196,128.719274,47.057788,22.904322,14.512384,12.943166,21.875349,11.438006,16.167425,15.237931,23.295856,71.089135,9.318952,3.198386,6.673227,11.38112,happy
37.544096,3.738894,2.872254,0.725564,1.248131,1.569993,0.320941,0.549357,1.133202,1.401659,4.44175,2.185515,1.196243,1.036854,1.344646,3.027779,0.440297,1.425717,1.395706,3.467708,23.012429,4.149598,1.608486,0.682608,0.715989,sad
24.290496,16.919274,5.320969,5.192285,1.334858,4.269658,1.950282,3.199961,3.759818,2.886979,205.461008,38.029454,17.531247,8.941187,4.818812,6.58563,4.615734,11.923047,7.393165,12.846782,9.66993,5.997333,6.002398,4.030126,1.822162,happy
31.579126,7.801501,8.059866,5.620098,3.203738,9.894673,2.94977,3.777604,6.493866,4.856376,28.516243,6.865201,5.199572,5.039587,3.276995,7.321473,5.199375,10.09967,5.426689,12.262688,11.903728,7.980578,6.300224,4.665096,3.45547,happy
15.825793,2.542869,2.530223,1.027434,1.72987,2.321792,1.621091,1.595168,2.414624,5.919802,7.029113,2.216309,1.006741,1.799393,1.949552,2.255488,3.042874,2.586086,8.958336,7.890893,9.606217,1.404266,1.15561,1.51755,2.135231,happy
37.476548,5.06335,2.5859,2.001145,1.169008,5.035061,0.696112,0.484876,1.243734,1.955606,20.277265,5.285135,3.221564,2.302961,1.520493,2.71083,2.730728,3.481257,1.951363,3.199029,16.047535,3.911166,2.385741,1.847615,1.601313,sad
58.528397,4.13246,1.583111,1.271192,0.932591,1.462122,0.504326,0.907375,1.640798,1.239117,2.479994,1.683807,0.621547,0.931081,1.03408,1.197307,1.389675,0.945903,1.30905,2.795585,20.269433,3.038155,1.292105,0.993773,0.729485,sad
11.125701,2.28457,2.795254,1.261533,1.091105,1.407603,0.932046,0.680561,1.816883,2.110854,3.067574,0.594074,2.078903,1.304304,0.590814,3.548982,0.601037,1.748301,3.085971,4.10491,17.726525,2.374364,3.191036,1.512753,1.462165,sad
18.995223,28.660349,12.710112,3.165032,1.085804,1.500156,5.998655,3.698323,1.641815,1.623072,7.252117,18.508384,8.098553,1.945145,1.030937,4.577422,25.499958,14.102763,1.716691,4.361954,29.129994,58.044876,10.092586,4.66519,2.142952,sad
25.695857,3.577748,4.707486,5.570613,1.041903,1.335998,0.992882,2.746646,2.043554,1.766809,2.100416,0.779605,5.528468,6.358979,1.865775,4.996333,2.095183,6.49754,5.162242,3.464614,14.702146,4.922701,4.937742,5.201762,1.647039,sad
5.86063,2.812978,1.607706,1.359761,1.932811,1.307747,1.275687,1.07,1.755954,1.70868,10.730282,3.133974,2.616221,2.55052,1.045019,1.81912,1.470485,1.558158,2.587383,4.608795,6.439723,5.770422,1.57796,2.013154,2.340759,sad
5.454532,2.205041,4.019693,1.19894,0.93257,8.326377,4.003374,3.946058,2.073663,1.833184,11658.488162,4149.140923,1966.58816,768.167737,209.247236,2.396976,1.174334,2.043214,2.412229,4.425701,15.834933,4.929471,3.008376,2.45197,1.192982,sad
61.027131,9.634216,3.053424,2.25703,1.881497,3.26801,1.228324,1.248417,1.792443,5.043925,5.566195,2.747318,2.320586,1.804892,2.63665,8.936016,2.154916,5.112506,8.522997,15.518486,42.127964,7.150983,2.212721,2.073019,1.889391,happy
22.808213,4.660841,3.060882,4.435073,3.30963,9.15259,4.744619,3.396222,5.605917,5.243969,533.207426,46.455607,5.205698,5.188794,4.122811,34.47355,5.343128,18.759341,10.925543,8.709995,13.829354,3.513716,1.647293,4.208622,2.997136,happy
15.747924,6.870489,8.16175,3.604825,2.672384,1.006445,1.812323,3.764408,3.32972,7.887887,3.623584,6.824236,12.674774,2.916239,2.510488,4.43486,4.622483,16.804259,8.413197,14.470725,14.9019,7.114169,7.823248,3.064889,1.991171,happy
99.521379,13.75287,9.486545,6.549115,1.448157,4.312974,1.44596,3.913643,3.877749,1.853719,5.954873,10.087572,13.903652,9.77952,1.757711,2.486416,4.269975,9.865878,17.617729,9.950064,14.538851,9.583169,5.781795,5.642132,1.561441,happy
7.031669,10.633338,6.916495,1.994125,4.526534,3.381249,4.533228,4.519319,4.942571,7.367557,93.340106,10.085593,6.535782,1.24704,3.41281,13.079914,8.665636,10.441749,9.765059,13.736851,11.331369,9.824103,6.583139,2.521067,4.820584,happy
17.881269,6.247942,3.691189,1.57917,2.440428,2.760226,1.199017,0.918935,2.706917,3.728651,117.929803,17.952259,4.249315,2.976896,3.927717,3.05577,1.973403,2.544212,3.726478,3.306345,11.950831,3.614464,1.97122,1.935605,1.873131,sad
67.186193,19.945695,3.926631,1.319121,1.661974,4.230181,1.607804,0.896167,1.328993,1.675904,24.667696,3.389368,2.41464,2.028186,1.420106,11.337421,4.776744,2.181073,4.131621,4.367243,39.797284,11.990361,4.948585,1.201653,3.335414,sad
41.885396,9.573655,4.581699,1.846966,1.292141,0.510888,0.623635,0.936034,1.589308,2.282895,1.982698,1.691843,2.112482,1.705023,1.045065,1.387358,1.171935,5.598297,1.789222,3.331498,16.212259,3.746728,3.439246,1.731009,1.803911,sad
10.780217,2.98532,6.047951,3.638384,2.423581,3.328106,2.283776,4.276459,3.144535,6.500663,204.739305,51.917785,25.435961,9.060073,3.899805,6.053444,2.192148,5.775658,14.490171,8.08956,5.238662,3.903589,3.590815,4.968987,2.29177,happy
10.571616,7.469776,2.683625,2.242114,7.207316,2.901258,2.263134,4.068577,5.157778,13.316882,54.257095,11.321531,3.526188,2.925647,5.016101,1.254253,3.182512,5.117201,11.271895,21.234844,6.233584,3.611578,2.822879,2.529616,6.341331,happy
43.321313,8.770501,4.841025,2.372753,2.468435,4.341144,2.239311,5.197668,4.181631,5.177103,115.592921,14.820415,9.785291,5.989354,2.0765,9.942105,7.677236,12.641327,12.698692,10.748669,21.500501,4.496962,6.229108,2.186952,2.512973,happy
68.740142,16.775358,7.94597,4.615903,2.701355,105.666475,9.88946,5.381415,4.555093,8.15259,249.792309,38.263617,16.609331,13.054525,6.001932,104.927962,41.784818,17.204588,15.837279,16.118354,31.709566,12.410827,3.373785,9.546427,7.964073,happy
32.69519,4.735262,2.778132,3.120378,1.999821,2.391017,2.003997,1.950632,2.038506,3.626107,6.899559,7.646235,3.462473,2.116531,2.306591,16.551872,5.3802,7.862861,9.32551,10.884357,15.396574,3.650925,1.520723,2.356832,2.980661,happy
28.113815,6.845697,7.028847,5.326876,2.593138,19.110326,8.578169,6.693523,10.173203,5.219128,56.865793,31.713904,16.0064,10.277867,3.946319,53.492375,6.863827,11.217548,12.147444,8.051787,26.115621,6.271392,7.057614,5.08632,2.73451,happy
2.112766,1.870159,3.945908,2.474401,0.885495,1.022726,1.110056,1.765284,1.577327,2.851674,4.781855,3.439303,3.874923,1.379391,1.441188,1.206396,3.490575,2.618411,3.185535,4.337218,5.581602,3.14679,3.466199,1.33101,1.07273,sad
27.645956,8.945784,5.27086,15.121031,15.200719,7.182373,3.793841,3.113043,24.734408,29.840399,12.727124,2.672415,2.349128,14.160368,13.107878,6.774889,5.090627,5.963271,17.249914,45.29339,12.43645,5.872655,2.614431,13.168705,11.746824,happy
65.200382,14.639201,2.810479,4.813778,3.584061,2.688349,1.877771,1.238763,6.367528,11.51373,12.516425,3.385545,0.708359,5.516758,4.021206,9.583214,4.767881,4.48191,16.493204,18.218142,35.166498,4.852984,1.630333,5.094337,4.870988,happy
31.356972,5.610548,2.578441,1.966174,0.704508,1.090617,0.824904,0.33861,1.291847,1.36215,3.565645,3.653595,2.050411,0.781878,1.545991,3.35759,1.723139,2.707453,1.166032,2.669823,12.069676,3.611018,1.223012,1.200885,1.036555,sad
36.00432,5.731928,6.953847,5.465339,1.18947,0.828188,0.72812,2.910454,2.603897,1.325581,3.450138,1.491628,4.083979,5.336989,1.494531,1.985199,3.379751,3.405348,4.284555,2.835258,9.394393,1.599741,3.539267,5.07525,1.447941,sad
21.589264,9.303615,2.95072,4.562924,5.470261,6.325978,3.60916,1.893721,8.282626,9.791454,107.9567,21.460731,5.187942,5.784537,4.812659,37.782016,29.915325,10.788352,14.427963,15.996984,15.722377,6.563554,2.335301,3.370047,5.276193,happy
61.984008,19.438134,10.793288,3.288009,3.521061,6.640293,6.507989,4.425612,2.483683,5.401138,301.388486,16.218086,12.011083,5.205818,3.116914,41.120575,3.321963,6.409717,9.27884,7.778423,31.388772,12.538049,7.807521,4.299854,3.787504,happy
56.581084,3.491529,8.751508,8.023762,8.810506,12.405579,4.87251,8.900434,8.885108,19.26363,1079.767171,154.573705,33.673306,16.236871,10.427151,159.1749,57.666159,23.794532,14.481947,16.854992,15.554523,5.532951,5.342697,5.704463,10.550675,happy
6.115173,4.122361,3.44914,1.776371,1.429617,3.769569,0.942339,1.366518,1.344853,2.501431,18.139287,4.384466,5.539267,5.463119,3.100453,2.636257,0.941518,2.360087,1.839237,3.3722,3.774663,2.780985,3.141552,1.293776,2.17296,sad
1.769031,1.874749,5.274959,2.085784,2.622534,1.397191,1.660661,3.947302,4.509746,7.427953,28.543606,4.488373,4.980879,2.257133,2.109288,1.855656,2.419204,9.813512,13.868665,13.545266,0.612181,2.100379,3.496407,2.553452,2.808763,happy
4.103126,5.588054,5.585606,1.934551,3.615868,2.635904,2.509783,5.22666,4.611622,7.796167,39.135437,4.228035,3.407212,2.294686,4.155913,3.189765,9.895216,3.388139,8.527532,13.154514,3.711972,3.584224,2.800683,2.824421,3.585963,happy
4.540008,4.078838,5.237055,6.350686,12.678503,3.46478,4.805186,4.627941,9.6237,21.57734,1755.271192,361.559965,130.399334,121.692472,59.762928,65.560209,20.306535,13.359509,22.603473,38.632181,8.395092,5.022099,3.579929,7.173595,13.255542,happy
34.18133,5.815678,3.367199,2.054793,1.505867,2.315926,0.960766,1.857482,2.251572,1.737382,5.386065,2.638665,3.181936,1.782916,0.987784,1.514924,2.210367,4.005556,2.985078,2.534343,11.800076,4.418153,3.001501,1.827665,1.378318,sad
5.569243,1.873497,3.996611,2.537115,1.96295,0.78606,0.823037,2.476908,1.205949,2.433717,12.657179,5.416462,5.184584,5.454072,2.106455,1.47363,2.024509,5.136068,1.379844,3.359099,2.316329,3.137899,2.807471,2.947963,1.760509,sad
26.473404,8.440052,2.399994,1.472016,1.171964,0.717653,1.432148,1.283541,1.459626,1.898706,10.341935,6.82981,5.458773,3.52139,1.873824,2.680605,2.707566,2.086925,2.93076,3.551716,6.71385,4.576643,1.034255,1.418899,1.487357,sad
68.868858,14.235583,8.98124,6.238367,18.17314,2.428572,4.444576,3.611764,11.237404,30.939452,63.826494,19.384591,11.384962,12.812426,18.428784,15.106757,4.768865,8.666076,19.445133,37.100717,53.113398,7.114779,10.250179,6.673052,18.835385,happy
27.404753,3.622784,2.535196,2.466526,1.630821,3.98905,1.591747,1.027107,4.136025,3.923823,13.344116,1.14657,1.868925,2.173746,1.293841,6.731307,1.45121,2.529117,3.479834,4.688014,24.178356,4.905463,1.893123,2.428308,1.82889,sad
53.359675,6.499172,3.127054,1.281422,2.560813,21.960618,12.071919,9.193654,5.289363,5.622743,369.913905,128.052354,59.135508,10.540554,7.039807,3.238822,3.736575,5.678187,3.993754,2.306208,77.088768,22.801756,12.884935,5.058803,5.059754,sad
81.114897,25.638241,13.679749,2.995698,3.091984,6.616243,6.156694,4.936194,2.046298,5.244858,175.125093,11.178266,9.947806,4.498703,2.746769,29.336806,3.352536,6.046582,9.55484,7.303217,32.237235,14.79126,8.707616,3.938609,3.244002,happy
5.182312,3.36931,7.356728,10.174645,10.726093,1.752138,3.269269,4.255426,10.356216,16.87904,163.181263,53.003648,23.910565,21.356592,15.974136,50.104774,15.039516,17.955664,19.377667,23.777287,10.074609,4.51736,4.187751,8.218403,10.662256,happy
2.62369,1.024603,2.070199,4.549575,2.569865,3.547868,0.703833,1.469163,5.396531,5.366101,7.90802,4.520279,4.248296,2.552158,3.550655,4.536918,2.201773,3.685057,8.975393,17.935123,6.112657,3.26193,3.002405,3.967126,2.905162,happy
36.521195,5.690963,4.368378,3.681024,2.044684,5.149497,2.841866,2.986913,4.868911,5.667569,1179.568149,75.643607,16.813123,3.307449,2.286532,9.065174,4.857784,3.237315,10.836014,11.852196,25.137622,4.174243,3.426179,3.977503,1.916979,happy
5.909441,3.860391,3.207807,1.699267,1.067257,0.866926,0.659301,0.895264,2.637611,1.616901,6.287511,3.225064,4.142665,1.688312,0.964266,14.795172,11.852342,5.408301,2.00691,3.093189,6.219247,4.347244,3.359195,2.458544,1.230899,sad
28.511508,8.997903,2.828907,1.867724,0.693468,1.248228,0.701831,1.078418,2.513958,1.022466,2.166361,1.769466,1.73867,1.820746,1.165123,2.173928,1.656707,3.253627,3.004681,1.729329,4.073725,1.561712,2.121477,1.813279,0.915194,sad
14.387808,4.448716,3.273869,1.404923,1.530718,1.017326,0.839486,0.455874,1.727895,1.476664,4.571175,1.161825,1.074377,1.434503,1.223102,5.083946,2.596116,2.389701,2.146974,4.335397,21.352954,2.070035,1.671172,1.592562,1.534137,sad
7.424063,3.386609,4.377391,2.013222,1.636956,1.926194,1.285885,2.025823,1.984047,3.060715,4.112973,1.915463,3.795235,2.640938,1.527324,1.855223,2.551193,7.831177,11.888797,7.779506,8.523902,3.776577,5.262546,3.259242,1.679619,happy
19.413751,26.486822,7.748249,4.588178,3.175205,3.576336,3.626359,4.353381,3.364397,8.725207,6.690961,25.119647,20.804515,4.804032,2.831747,6.194726,29.117814,15.452618,15.846433,12.660948,6.677784,25.414797,9.166941,3.932426,2.359863,happy
39.760841,12.524199,6.407275,3.551228,1.389711,2.407929,0.805989,0.999828,1.755992,1.996587,13.059368,7.792452,2.103195,3.944863,1.100967,2.217688,3.298604,2.118184,3.386231,3.095051,25.445111,11.584212,5.176543,2.122718,1.571173,sad
52.764258,11.377944,17.183035,6.56866,1.16389,2.694173,2.027338,5.700763,3.690884,1.247402,4.120203,6.929136,13.213617,8.054107,1.398058,3.059092,18.049458,11.988158,5.323425,2.304253,86.250312,28.409444,25.819679,8.936346,2.817603,sad
16.23387,3.291793,4.239719,5.866723,16.048829,4.753018,2.791117,2.837711,7.826688,25.883738,39.662274,4.362259,4.599886,6.693324,12.8893,5.432312,3.025929,6.26812,11.052297,35.722843,8.255423,3.098755,5.505175,4.668625,14.034245,happy
12.159719,1.249911,0.890284,1.246315,1.657685,2.1906,0.924284,1.279456,2.362878,1.879836,140.526329,39.770785,16.868109,7.485884,3.114522,0.43024,1.182157,0.863078,1.51285,3.993023,2.000053,2.178749,1.433601,0.994493,1.470282,sad
3.39916,2.564558,3.87036,5.616341,9.815589,1.970697,1.995372,7.215163,8.564814,19.7557,12.948578,2.887313,5.211466,4.350649,8.658625,3.359729,4.280727,2.113698,9.164602,20.721886,8.457972,6.044436,6.472642,6.109409,10.766555,happy
15.885067,2.428113,0.94494,1.154233,0.623003,0.395287,0.813798,0.194043,1.495692,1.751291,2.218823,1.574886,1.664505,1.103593,1.247751,1.736488,1.12642,2.631313,2.722142,3.414485,7.408152,1.858196,2.468378,1.264873,1.109914,sad
18.153255,6.913816,7.163871,3.363027,1.268288,8.670424,4.894084,3.856542,2.513774,1.455338,7962.400914,2811.71815,1315.502407,512.456883,140.347014,3.81634,1.541234,1.589853,3.439175,4.397952,22.851755,5.905034,2.599993,3.235364,1.456362,sad
4.276622,2.539834,3.115059,2.065933,2.546188,0.964266,1.306919,2.320417,2.779957,5.56236,2.046059,1.849376,1.120447,0.795363,1.982164,2.918581,1.544067,1.329037,3.516304,7.269595,3.423138,1.774498,1.379275,1.525416,2.710958,happy
114.090223,23.695888,7.658265,4.463061,4.28343,122.319605,18.876156,14.818106,15.282531,25.597509,190.568117,38.853423,15.04348,5.768287,5.357103,34.786787,12.26697,8.87643,9.371643,10.331309,69.345791,19.193028,8.082075,5.140919,5.30666,happy
17.490609,3.627885,1.844149,1.511769,1.450974,1.792464,0.874914,0.797214,1.983688,2.556224,5.842362,1.481885,2.039392,1.845187,1.074175,1.369794,0.87111,3.328846,2.744904,2.644274,7.876803,2.898714,1.312853,1.195724,1.462159,sad
14.630305,9.125416,5.570232,1.046844,2.221154,0.366755,0.799077,0.884418,2.212395,4.096338,2.137583,6.931874,5.838401,1.55658,1.380181,1.288272,6.04625,6.920119,11.597146,10.631196,6.024248,5.577076,3.242664,2.060567,1.972746,happy
14.681399,4.710686,3.768074,2.923927,2.543491,30.202568,5.001669,6.582228,5.044,6.061266,15.77555,4.07137,3.997418,2.66686,2.456538,92.430351,13.140282,8.73513,7.975413,13.213523,8.033542,5.197707,4.546926,2.97747,3.642511,happy
5.025966,1.474051,1.559788,1.710047,1.001386,0.99212,0.827033,1.359418,1.815214,1.51823,5.115263,3.189743,2.243881,3.688737,0.889044,1.478668,1.206987,1.441473,2.114151,2.232936,45.730888,40.359183,17.934872,1.781427,3.157914,sad
35.933773,9.104824,4.716716,14.446878,15.849176,6.278766,3.001688,2.767312,23.747202,31.317794,9.563293,2.602016,2.286076,14.252144,14.879936,5.874086,4.871181,5.596246,16.881128,42.720872,14.330766,5.569061,2.451365,12.926943,12.392552,happy
3.440418,3.816532,3.596613,1.755433,1.038997,1.245261,1.11932,2.011391,1.81204,1.838966,30.660089,8.363105,3.805615,1.526758,1.103977,3.534223,2.121565,2.639909,2.134011,3.783396,5.613155,5.885605,4.628673,1.932924,1.69094,sad
27.906662,5.084671,1.434041,2.545579,1.681849,1.538985,0.799637,1.674841,3.563951,4.205455,7.989001,1.7107,0.9166,1.625566,1.948684,3.769437,3.135164,4.680826,5.081253,11.235372,23.103788,4.139533,1.250428,1.390332,1.827765,happy
34.172317,6.787444,4.056498,4.487056,2.497917,4.323373,4.543249,2.328316,5.054637,5.328208,700.178825,53.597737,11.981373,3.257289,2.321222,7.73628,2.978086,2.440515,10.555846,10.231035,27.061271,3.760426,2.226966,3.816086,1.791349,happy
24.867777,5.322408,2.742561,4.285875,3.793456,8.979121,6.039596,3.657717,6.20043,5.866887,753.242028,60.17817,6.676796,6.387077,4.472867,39.472578,5.397451,17.605249,9.818736,9.208317,16.504776,4.317462,1.712514,4.152038,3.388791,happy
29.673113,8.125361,3.032659,2.087362,1.498201,3.824592,1.234475,1.993008,3.140169,2.620175,4.310035,2.227401,2.506613,2.421793,1.166299,3.339994,1.469896,2.901305,7.864914,10.95449,21.125156,4.782181,3.306904,2.315407,1.29906,happy
25.999826,5.957785,6.13295,5.251954,0.789045,1.859333,0.756786,0.878913,2.57545,1.692072,3.907877,2.131998,2.088702,3.168581,1.439001,5.130756,1.839639,2.720155,3.557579,3.435782,10.714942,4.154253,5.089365,3.53133,1.131967,sad
41.294441,17.308169,4.350869,4.394811,4.553809,5.296374,3.533267,2.26134,7.416269,8.657623,92.544123,19.269157,5.393617,5.609066,3.847816,31.297505,25.949057,11.908855,14.465364,14.296541,26.880578,8.737645,3.143907,3.289266,4.491234,happy
39.857402,11.549822,2.478089,1.356626,0.680641,1.981383,1.366594,0.232172,1.7588,0.977419,4.932622,1.863229,1.531854,1.019932,1.268861,3.008153,2.385107,2.422875,1.862381,4.632843,8.663545,3.205111,0.933723,1.063961,1.063563,sad
18.966938,8.549585,5.149909,5.977714,2.827477,1.869666,1.42057,3.068142,6.240859,5.362016,7.694604,3.036131,2.819469,2.782235,3.060875,3.259816,0.984751,3.132632,8.132089,10.058814,5.831733,2.178742,1.27568,3.052546,3.787761,happy
5.901511,2.205929,5.805513,3.101356,1.345425,2.385465,0.865757,2.20627,1.978574,0.945151,3.458704,2.722831,4.504173,4.501009,1.224323,1.906012,2.541174,2.665907,2.052694,3.040341,5.011834,2.372073,2.408215,2.584545,1.210221,sad
