TimeStamp,AF3_THETA,AF3_ALPHA,AF3_LOW_BETA,AF3_HIGH_BETA,AF3_GAMMA,T7_THETA,T7_ALPHA,T7_LOW_BETA,T7_HIGH_BETA,T7_GAMMA,Pz_THETA,Pz_ALPHA,Pz_LOW_BETA,Pz_HIGH_BETA,Pz_GAMMA,T8_THETA,T8_ALPHA,T8_LOW_BETA,T8_HIGH_BETA,T8_GAMMA,AF4_THETA,AF4_ALPHA,AF4_LOW_BETA,AF4_HIGH_BETA,AF4_GAMMA,CQ_AF3,CQ_T7,CQ_Pz,CQ_T8,CQ_AF4,class
1557626341.80206,10.925796,3.515428,1.621942,0.512553,1.186829,5.921047,0.920563,0.970937,0.740756,1.27871,3.569095,1.254525,0.466328,0.620633,0.586016,248.984303,92.112426,63.656569,25.335921,11.262211,9.158172,2.14375,1.075237,1.050089,1.0117,4,4,1,4,4,sad
1557626341.92938,18.792079,4.673899,1.582883,0.497412,1.104468,9.71258,1.125863,1.065473,0.722853,1.166697,4.199466,1.433454,0.443084,0.535135,0.608376,258.183959,94.717749,62.212946,24.489808,11.071112,15.005043,2.813571,1.026321,0.914495,1.057538,4,4,1,4,4,sad
1557626342.05671,26.544172,5.772919,1.521957,0.483614,1.019024,13.686011,1.400857,1.12295,0.684354,1.042514,4.983965,1.607936,0.425762,0.479289,0.617466,240.855899,88.555778,53.525756,20.680535,9.637439,21.261483,3.523073,0.978247,0.820162,1.095965,4,4,1,4,4,sad
1557626342.18403,32.736452,6.460696,1.4419,0.460903,0.928755,17.305383,1.651735,1.125704,0.628968,0.944107,6.013082,1.734539,0.413617,0.443267,0.609934,205.123721,76.769683,41.028451,15.35705,7.510581,26.942263,3.999324,0.908944,0.723475,1.106769,4,4,1,4,4,sad
1557626342.31135,36.535374,6.462434,1.328939,0.43103,0.836309,20.408459,1.774721,1.068218,0.575767,0.890069,7.40038,1.813126,0.423249,0.416545,0.585415,164.166783,63.139147,28.750579,10.225068,5.370167,31.736947,4.057802,0.801464,0.60004,1.069418,4,4,1,4,4,sad
1557626342.43867,38.045074,5.734415,1.178436,0.406402,0.747833,23.025365,1.724591,0.958553,0.54592,0.877048,9.093945,1.868506,0.474,0.395423,0.547863,130.356846,50.420269,19.531356,6.490716,3.719983,35.632443,3.72475,0.687479,0.463481,0.976228,4,4,1,4,4,sad
1557626342.566,37.862948,4.504873,1.019229,0.401056,0.671892,25.235434,1.558711,0.826094,0.549426,0.885321,10.932617,1.930311,0.576537,0.378817,0.504611,109.612456,39.612232,13.987735,4.404217,2.703231,38.55721,3.195075,0.619861,0.341658,0.841979,4,4,1,4,4,sad
1557626342.69332,36.539706,3.152066,0.907453,0.419507,0.616063,26.907923,1.388637,0.737143,0.581849,0.889684,12.457759,2.012528,0.726804,0.366547,0.465052,99.30127,30.255449,11.006601,3.446561,2.148807,40.155874,2.677565,0.635795,0.257034,0.701644,4,4,1,4,4,sad
1557626342.82065,35.619564,2.041394,0.890269,0.456318,0.585403,28.38196,1.319432,0.761502,0.628421,0.877911,13.530896,2.138628,0.896221,0.360914,0.438464,92.586058,21.865604,9.012009,2.94625,1.797755,41.017232,2.306434,0.732709,0.220329,0.596337,4,4,1,4,4,sad
1557626342.94797,34.716892,1.366261,0.975533,0.498754,0.578596,28.934754,1.374037,0.925575,0.67323,0.856829,13.691441,2.336017,1.02976,0.36451,0.427942,86.301002,15.395539,7.36887,2.732079,1.55752,40.26521,2.079379,0.867477,0.230317,0.551328,4,4,1,4,4,sad
1557626343.0753,33.070783,1.070603,1.119096,0.534649,0.586672,27.860871,1.481451,1.186484,0.707728,0.843971,12.8339,2.601894,1.090773,0.378878,0.428633,80.77582,12.796231,6.438457,2.929552,1.499981,37.479765,1.893355,0.980843,0.280013,0.56239,4,4,1,4,4,sad
1557626343.20252,28.921009,0.976259,1.245344,0.556273,0.596318,24.316945,1.54306,1.454336,0.729453,0.858598,10.679193,2.889183,1.069141,0.403192,0.430027,77.12181,13.740804,6.382483,3.489614,1.645721,31.399898,1.661319,1.042078,0.367485,0.599297,4,4,1,4,4,sad
1557626343.32945,23.631098,0.916454,1.28606,0.569338,0.597313,19.580706,1.494809,1.641765,0.740498,0.907522,8.095903,3.100679,0.9831,0.431139,0.421152,73.844412,16.362592,6.909183,4.187529,1.908129,24.157275,1.393686,1.069388,0.496511,0.625503,4,4,1,4,4,sad
1557626343.45538,17.79384,0.826993,1.220523,0.589255,0.58801,14.589374,1.355734,1.686039,0.74282,0.977911,5.469151,3.141675,0.878352,0.451276,0.39697,70.146343,18.36687,7.48814,4.729512,2.149029,16.728323,1.139874,1.10343,0.664631,0.619801,4,4,1,4,4,sad
1557626343.58151,12.906855,0.736437,1.080094,0.627437,0.575267,10.65593,1.226238,1.5814,0.73497,1.043118,3.497819,2.95305,0.789191,0.45376,0.359355,64.677073,18.500709,7.657636,4.89198,2.258736,10.889176,0.969828,1.162683,0.849603,0.582165,4,4,1,4,4,sad
1557626343.70754,9.48474,0.685063,0.919234,0.685849,0.576481,8.208436,1.197721,1.357147,0.718871,1.083505,2.279804,2.543257,0.723542,0.432322,0.314454,57.846794,16.805394,7.293578,4.613324,2.20321,7.210717,0.898822,1.225302,1.010565,0.537118,4,4,1,4,4,sad
1557626343.83356,7.597303,0.718929,0.805166,0.756459,0.611152,7.098291,1.332492,1.070824,0.701297,1.096018,1.773672,1.995474,0.66704,0.388051,0.271442,48.817204,13.719449,6.422392,3.977072,2.015889,5.593504,0.899474,1.244283,1.104748,0.524086,4,4,1,4,4,sad
1557626343.95969,6.473043,0.859087,0.808922,0.830118,0.684797,6.491471,1.63314,0.786389,0.690762,1.090686,1.524808,1.423881,0.598227,0.334417,0.241739,37.817313,9.999403,5.175963,3.148734,1.767065,4.987734,0.920355,1.182888,1.112283,0.574953,4,4,1,4,4,sad
1557626344.08562,5.442066,1.125778,0.960448,0.901937,0.786824,5.710277,2.058663,0.557186,0.700257,1.089356,1.257099,0.928423,0.514882,0.293184,0.240402,26.02792,6.471092,3.75023,2.315935,1.525355,4.511891,0.931237,1.044974,1.055426,0.705624,4,4,1,4,4,sad
1557626344.21156,4.640207,1.609104,1.222557,0.972395,0.89699,4.842449,2.610986,0.41983,0.746594,1.11405,1.0177,0.588252,0.422294,0.28252,0.280502,15.719061,3.740799,2.418405,1.615116,1.330333,4.122943,1.015801,0.867772,0.981938,0.908365,4,4,1,4,4,sad
1557626344.33769,4.05793,2.323142,1.498591,1.035756,0.991063,4.013176,3.217499,0.393219,0.83686,1.17419,0.919739,0.420996,0.33604,0.309159,0.364618,8.820924,2.014429,1.386271,1.111251,1.182872,3.909259,1.208302,0.712682,0.937869,1.149615,4,4,1,4,4,sad
1557626344.46442,3.895365,3.200932,1.695434,1.075945,1.049045,3.460334,3.78454,0.475832,0.961827,1.261119,1.008525,0.383999,0.274918,0.364213,0.481067,5.395333,1.191697,0.765592,0.804087,1.057233,3.92814,1.506059,0.632756,0.939685,1.378817,4,4,1,4,4,sad
