TimeStamp,AF3_THETA,AF3_ALPHA,AF3_LOW_BETA,AF3_HIGH_BETA,AF3_GAMMA,T7_THETA,T7_ALPHA,T7_LOW_BETA,T7_HIGH_BETA,T7_GAMMA,Pz_THETA,Pz_ALPHA,Pz_LOW_BETA,Pz_HIGH_BETA,Pz_GAMMA,T8_THETA,T8_ALPHA,T8_LOW_BETA,T8_HIGH_BETA,T8_GAMMA,AF4_THETA,AF4_ALPHA,AF4_LOW_BETA,AF4_HIGH_BETA,AF4_GAMMA,CQ_AF3,CQ_T7,CQ_Pz,CQ_T8,CQ_AF4
1557646147.134869,4.853145,3.647891,7.430212,9.240293,11.451068,2.084013,4.062808,4.426331,9.831696,18.202181,416.737272,107.425170,41.474779,38.464171,25.469670,66.066213,18.624529,19.623134,21.913402,28.607199,10.661803,4.790381,4.249504,8.021158,11.666285,4,4,4,4,4
1557646147.262525,4.567525,3.783981,6.843658,8.260469,12.042548,2.594755,4.589132,4.489732,9.581264,19.577714,829.739007,187.742125,68.050559,64.895494,37.824853,75.528894,20.949416,19.145794,23.493222,33.075264,10.451359,4.857609,3.979336,7.820210,12.487469,4,4,4,4,4
1557646147.390181,4.406719,3.894813,5.969529,7.292977,12.440092,3.101076,4.829057,4.534160,9.564144,20.729050,1318.036312,280.613978,100.317254,95.573550,50.433422,75.246442,21.514809,16.763559,23.739838,36.481038,9.864704,4.873035,3.647883,7.564445,13.025832,4,4,4,4,4
1557646147.517836,4.540008,4.078838,5.237055,6.350686,12.678503,3.464780,4.805186,4.627941,9.623700,21.577340,1755.271192,361.559965,130.399334,121.692472,59.762928,65.560209,20.306535,13.359509,22.603473,38.632181,8.395092,5.022099,3.579929,7.173595,13.255542,4,4,4,4,4
1557646147.645192,5.015057,4.386894,4.960252,5.450626,12.878623,3.628530,4.585917,4.769501,9.562952,22.238281,1990.149233,404.542638,148.897266,134.377179,62.896171,50.139759,17.864726,10.105562,20.364606,39.846930,7.267444,5.453071,3.939234,6.602398,13.250996,4,4,4,4,4
1557646147.771348,5.547637,4.725249,5.180787,4.698512,13.167616,3.552352,4.230173,4.926483,9.299760,22.917097,1933.346948,394.083445,148.919085,128.919543,58.894806,33.567764,14.964334,7.959714,17.465220,40.549048,6.144750,6.083631,4.666846,5.932190,13.142186,4,4,4,4,4
1557646147.897503,5.971821,4.925122,5.645998,4.172200,13.564185,3.327587,3.773652,4.973169,8.816760,23.740802,1631.664685,333.400610,129.616116,107.066087,49.236425,20.246657,12.216465,7.389445,14.432933,40.897763,5.653222,6.613242,5.460742,5.268366,13.032923,4,4,4,4,4
1557646148.023459,5.851035,4.847587,6.086063,3.860521,13.967640,2.976034,3.254580,4.890430,8.155021,24.671946,1161.429846,242.401130,97.359391,76.060815,37.086782,11.785030,9.891521,8.238114,11.820185,40.726553,5.378478,6.730239,6.056777,4.680079,12.974801,4,4,4,4,4
1557646148.149715,5.204051,4.450052,6.282441,3.715631,14.243137,2.597099,2.683172,4.693525,7.434293,25.544115,699.366013,148.659207,61.770478,45.256459,25.879765,7.496060,7.979333,9.738821,10.094841,39.709034,5.194028,6.251191,6.265688,4.207890,12.980337,4,4,4,4,4
1557646148.275671,4.273263,3.894208,6.115815,3.703377,14.362855,2.232254,2.131109,4.411318,6.830048,26.246541,344.049359,75.427399,32.483381,22.060210,17.945075,5.281058,6.355784,10.979439,9.408615,37.724012,4.695899,5.311962,6.064436,3.880278,13.077992,4,4,4,4,4
1557646148.401926,4.018068,3.422235,5.631099,3.777268,14.487598,2.128810,1.706903,4.071549,6.467136,26.887654,155.439057,32.546323,14.333417,9.092001,13.828679,3.700923,4.975651,11.320271,9.565749,35.215962,4.386788,4.249751,5.577250,3.681936,13.352164,4,4,4,4,4
1557646148.527982,5.075849,3.226545,4.999053,3.873028,14.819871,2.325690,1.513985,3.707843,6.332637,27.629007,88.149849,15.885749,6.781843,4.234444,12.564540,2.900182,3.907775,10.591227,10.073966,33.012885,4.252640,3.461992,5.021777,3.550218,13.843934,4,4,4,4,4
1557646148.654238,7.621930,3.323332,4.448305,3.997310,15.396983,2.823673,1.596565,3.364124,6.363575,28.387953,77.850236,12.824463,5.138169,3.397668,12.643411,2.997900,3.279611,9.101866,10.509939,31.832603,4.612218,3.153293,4.671024,3.450516,14.439055,4,4,4,4,4
1557646148.780193,11.074863,3.561054,4.133723,4.233826,16.045655,3.583603,1.900702,3.090738,6.518244,28.812630,79.324951,11.859000,4.933195,3.684345,13.035971,3.698146,3.085755,7.493353,10.720135,31.966538,5.528468,3.227613,4.649410,3.439384,14.904614,4,4,4,4,4
1557646148.906249,14.176858,3.724667,4.083749,4.649324,16.487809,4.322992,2.292553,2.913753,6.804370,28.533610,72.609741,9.733816,4.792177,4.410073,13.319927,4.575160,3.122305,6.370609,10.754824,33.122886,6.547814,3.396106,4.918253,3.613196,15.028375,4,4,4,4,4
1557646149.032205,16.160742,3.615215,4.176122,5.229557,16.505529,4.772311,2.609503,2.844056,7.241824,27.463388,56.879246,6.988920,4.688134,5.495133,13.285414,5.216056,3.138847,6.023304,10.796679,34.602020,7.588949,3.369815,5.286202,4.030989,14.723029,4,4,4,4,4
1557646149.158360,16.233870,3.291793,4.239719,5.866723,16.048829,4.753018,2.791117,2.837711,7.826688,25.883738,39.662274,4.362259,4.599886,6.693324,12.889300,5.432312,3.025929,6.268120,11.052297,35.722843,8.255423,3.098755,5.505175,4.668625,14.034245,4,4,4,4,4
1557646149.284316,15.055945,3.003858,4.207660,6.424281,15.264782,4.271863,2.900353,2.875754,8.550662,24.289848,25.234502,2.512474,4.561095,7.685642,12.274036,5.190066,2.769845,6.603631,11.637925,36.077888,8.478980,2.789510,5.438813,5.426655,13.135748,4,4,4,4,4
1557646149.410272,12.968118,2.979238,4.138224,6.778439,14.503669,3.534015,3.040708,3.014012,9.357428,23.169827,14.800526,1.673126,4.677918,8.212942,11.768238,4.710388,2.455077,6.596479,12.473951,35.574803,8.606823,2.685934,5.105534,6.148384,12.387297,4,4,4,4,4
1557646149.536328,11.052533,3.278116,4.186417,6.858671,14.181352,2.801768,3.275968,3.369709,10.111123,22.841332,14.500861,1.683835,5.039204,8.192990,11.734286,4.245267,2.247826,6.178410,13.263569,34.323321,8.504420,2.891302,4.700336,6.686146,12.230305,4,4,4,4,4
1557646149.662584,9.606636,3.933338,4.500961,6.675916,14.513820,2.181667,3.612653,4.052800,10.650485,23.309434,15.055039,2.227623,5.694776,7.780901,12.322666,4.027276,2.348436,5.640994,13.663288,32.507583,8.554670,3.382120,4.510374,6.956729,12.899208,4,4,4,4,4
1557646149.788739,9.610256,5.036831,5.073902,6.316056,15.393545,1.835777,3.950735,5.013457,10.858312,24.270301,22.342030,3.080266,6.533455,7.262826,13.360969,4.066473,2.816823,5.328935,13.529057,30.441541,8.339370,4.096406,4.693651,6.945530,14.261165,4,4,4,4,4
1557646149.914895,12.566559,6.752074,5.779948,5.891611,16.472634,1.776449,4.156781,6.028241,10.669117,25.325078,26.122548,3.930346,7.436360,6.858702,14.470041,4.161207,3.540014,5.442237,12.944357,28.628940,8.515528,4.984235,5.207745,6.691095,15.891911,4,4,4,4,4
1557646150.040951,19.486025,9.072591,6.414272,5.536477,17.391840,1.999900,4.159273,6.807325,10.146566,26.290403,30.838251,4.619826,8.110005,6.647146,15.308258,4.102450,4.346633,5.942116,12.182209,27.699517,9.057410,6.011989,5.855657,6.319284,17.317082,4,4,4,4,4
1557646150.167207,29.841748,11.691997,6.738884,5.468783,18.051295,2.483717,3.947841,7.078258,9.532754,27.442557,30.632741,4.984042,8.478083,6.655541,15.808699,3.780085,5.058525,6.569688,11.606504,28.385061,10.637612,7.065418,6.293717,6.096609,18.303185,4,4,4,4,4
1557646150.293162,41.221251,13.923385,6.631412,5.891867,18.580561,3.175041,3.578207,6.776165,9.139804,29.261204,28.707367,4.964895,8.662581,6.898022,16.181662,3.245086,5.465912,7.043372,11.533988,31.144167,12.658944,7.948386,6.253258,6.290919,18.939195,4,4,4,4,4
1557646150.419218,50.243357,15.050451,6.150758,6.906483,19.130801,3.866896,3.185995,6.070021,9.185004,31.978553,24.492625,4.680083,8.923543,7.356298,16.710969,2.584824,5.520582,7.257015,12.046341,35.647546,14.869526,8.536623,5.730081,7.042525,19.479268,4,4,4,4,4
1557646150.545174,53.466723,14.584276,5.449032,8.406440,19.709787,4.386735,2.868475,5.346017,9.725498,35.277425,20.081664,4.227246,9.382264,7.961725,17.519174,2.005025,5.349651,7.215203,12.879810,40.699023,16.252836,8.705181,4.895787,8.266935,20.119479,4,4,4,4,4
