TimeStamp,AF3_THETA,AF3_ALPHA,AF3_LOW_BETA,AF3_HIGH_BETA,AF3_GAMMA,T7_THETA,T7_ALPHA,T7_LOW_BETA,T7_HIGH_BETA,T7_GAMMA,Pz_THETA,Pz_ALPHA,Pz_LOW_BETA,Pz_HIGH_BETA,Pz_GAMMA,T8_THETA,T8_ALPHA,T8_LOW_BETA,T8_HIGH_BETA,T8_GAMMA,AF4_THETA,AF4_ALPHA,AF4_LOW_BETA,AF4_HIGH_BETA,AF4_GAMMA,CQ_AF3,CQ_T7,CQ_Pz,CQ_T8,CQ_AF4,class
1557623997.28697,8.410009,7.402211,3.16211,1.108646,0.859326,2.543158,5.657585,1.408343,1.054605,0.706947,0.654379,2.634357,0.602789,1.022598,0.508221,3.000137,5.110138,1.302514,1.121403,0.675837,11.400262,15.558813,1.450043,1.537745,0.994115,4,4,0,4,4,happy
1557623997.41294,8.674177,6.549428,3.409487,1.082633,0.919973,3.191858,4.816381,1.650816,0.874063,0.809541,0.664525,2.199834,0.698819,0.909178,0.559364,2.990024,3.53059,1.236514,1.060877,0.653565,10.753842,14.910036,1.863768,1.615936,1.018155,4,4,0,4,4,happy
1557623997.53901,8.606699,5.849158,3.423498,1.091648,0.967542,4.803126,4.207801,2.019156,0.822671,0.95377,0.69397,1.807302,0.7818,0.794853,0.629628,2.835696,2.499379,1.368384,1.002842,0.648511,9.18397,13.391263,2.478593,1.62298,1.048806,4,4,0,4,4,happy
1557623997.66497,8.602913,5.25082,3.21002,1.142788,1.009124,7.164919,3.937405,2.44153,0.887669,1.105762,0.756996,1.503442,0.835528,0.690917,0.698591,2.696514,2.142667,1.539296,0.946422,0.665697,7.471548,11.297193,3.136991,1.558302,1.077092,4,4,0,4,4,happy
1557623997.79104,8.925053,4.953911,2.8413,1.229917,1.071103,9.713976,4.044911,2.816142,1.008196,1.230362,0.835274,1.311361,0.843433,0.611102,0.74293,2.783382,2.388772,1.5962,0.895264,0.711544,6.32017,9.367447,3.655508,1.479635,1.097425,4,4,0,4,4,happy
1557623997.91721,9.590587,5.119655,2.412955,1.332441,1.177979,11.82115,4.459988,3.036055,1.116256,1.303337,0.884566,1.213329,0.800646,0.566209,0.7489,3.147421,2.976242,1.512568,0.863854,0.791975,6.068018,8.211263,3.900038,1.473654,1.1111,4,4,0,4,4,happy
1557623998.04308,10.422098,5.668231,2.004702,1.425814,1.328071,12.997435,5.074313,3.019246,1.167,1.319478,0.867574,1.165168,0.72225,0.562383,0.718631,3.844,3.565712,1.349657,0.867994,0.905473,6.598385,7.940827,3.812672,1.60484,1.120697,4,4,0,4,4,happy
1557623998.16914,10.911404,6.337572,1.667375,1.496266,1.494334,12.993882,5.783046,2.734454,1.157453,1.29294,0.776672,1.132832,0.636373,0.602654,0.669979,4.777672,3.913084,1.219224,0.91187,1.036816,7.27574,8.173943,3.425003,1.867734,1.129417,4,4,0,4,4,happy
1557623998.29531,10.586617,6.8395,1.417751,1.543443,1.634204,11.881473,6.424243,2.254032,1.117068,1.252086,0.648507,1.108675,0.571797,0.680003,0.634194,5.839534,3.958234,1.203911,0.980983,1.159132,7.455817,8.340851,2.83368,2.176286,1.145235,4,4,0,4,4,happy
1557623998.42148,9.341875,7.013241,1.261869,1.597239,1.707396,10.034527,6.82497,1.706569,1.075932,1.226696,0.532745,1.088013,0.548642,0.778916,0.644904,6.896198,3.769339,1.31799,1.049505,1.240954,6.854526,8.075908,2.192885,2.417251,1.177908,4,4,0,4,4,happy
