AF3_THETA,AF3_ALPHA,AF3_LOW_BETA,AF3_HIGH_BETA,AF3_GAMMA,T7_THETA,T7_ALPHA,T7_LOW_BETA,T7_HIGH_BETA,T7_GAMMA,Pz_THETA,Pz_ALPHA,Pz_LOW_BETA,Pz_HIGH_BETA,Pz_GAMMA,T8_THETA,T8_ALPHA,T8_LOW_BETA,T8_HIGH_BETA,T8_GAMMA,AF4_THETA,AF4_ALPHA,AF4_LOW_BETA,AF4_HIGH_BETA,AF4_GAMMA,Label
79.265642,14.421125,5.483012,3.632128,1.725526,2.185913,0.885824,1.302912,1.445471,1.088048,4.079348,2.328407,1.387797,1.794067,0.926051,3.703589,1.69779,1.630295,3.434495,3.524372,40.543716,8.891533,3.194087,3.011513,1.937943,sad
87.951226,48.468558,13.279137,8.298114,3.207216,89.448597,35.940946,11.212107,7.615225,3.063586,9.987879,5.118783,2.532325,1.634956,1.130791,57.761301,27.898101,6.84768,5.939261,1.764692,88.653301,42.405546,11.41077,8.704623,2.50304,happy
22.451188,7.791075,6.233863,1.435515,0.9234,1.653008,1.392234,1.698134,1.250558,8.266366,1.75638,0.259961,0.343614,1.687235,20.630523,2.916479,4.805242,6.279457,5.802773,4.443193,15.07962,9.490155,4.02215,1.811145,0.926509,happy
24.13077,4.276158,2.78225,4.703557,0.932289,0.847564,0.351132,1.710146,4.53014,1.892637,16.791092,2.3753,2.878502,6.266594,1.457074,14.630459,5.197341,4.252385,6.479889,3.789687,3.81848,2.949862,1.673114,4.061932,1.38624,sad
95.540758,15.950183,2.830439,1.107183,0.584586,6.497887,1.122823,0.901596,1.409395,0.820573,0.686542,1.059855,0.682939,0.621844,0.446526,2.157548,1.060817,1.041944,1.214957,0.75091,36.778222,10.745738,2.299228,1.283171,0.836965,sad
3.794393,1.784917,2.785091,2.945646,1.285331,1.976206,1.045578,1.606376,2.548099,2.838708,9.023119,4.68837,2.055974,2.650773,1.499084,2.306516,1.193451,1.032648,2.050545,1.154556,5.226076,3.57137,2.734692,2.96612,1.855121,happy
123.656243,17.703629,6.185205,15.142668,13.455245,4.63748,2.104265,3.404035,24.318935,28.963664,3.326719,2.34464,3.790062,13.187924,16.253845,4.170212,4.60461,5.873541,20.915057,25.368659,41.12276,8.297905,3.327885,16.321751,12.020298,happy
3.056021,0.951997,0.641047,1.094637,0.877716,0.588082,1.790955,1.021946,0.993432,0.850165,0.69003,0.929563,0.789824,0.706554,0.728536,1.311419,0.707899,1.140384,0.636787,0.842707,4.459087,1.150504,2.279373,0.673992,0.992219,happy
151.593761,41.321308,50.431246,11.088917,7.340177,135.443519,23.353275,38.648982,6.834551,3.839776,116.875633,26.799106,25.180764,9.996735,3.838214,146.636407,32.535177,52.063027,11.898646,6.93371,314.45631,22.814888,39.397619,12.494624,6.070651,happy
11.437895,3.217962,1.126069,1.532131,1.446583,4.190357,2.142444,1.939566,1.03847,0.911259,0.922816,1.461929,1.181824,0.327623,0.342433,2.969693,1.080805,1.164539,0.560072,0.66344,8.753233,1.426671,2.628299,1.215073,1.215145,sad
7.15041,1.740345,1.746214,2.340242,0.836269,3.730734,1.726399,1.909705,1.524349,1.108078,1.84499,0.803359,0.993995,1.164667,0.784795,13.148513,26.697616,6.457078,3.112011,0.758375,10.13085,3.526056,2.917665,2.680294,0.559601,sad
25.247067,8.193748,2.871505,2.140112,1.054623,21.348476,4.408544,0.586269,0.722256,0.779111,9.402181,1.785852,1.148542,0.654059,1.080015,23.078168,5.731599,2.500694,1.516279,1.475235,31.573382,3.909087,1.784117,1.643607,1.351224,happy
7.524016,3.332217,2.269969,1.186409,0.724402,2.406978,3.749431,1.707694,1.062114,0.686759,0.697114,1.373105,0.723107,0.413007,0.379226,1.843436,1.173922,0.58132,0.485103,0.461239,12.627299,3.900882,1.756617,1.67186,1.128934,sad
4.611475,7.243814,1.927754,1.533788,0.537987,7.605665,3.702136,1.127909,1.248244,0.684814,9.795528,7.579009,4.012118,1.798543,0.999309,23.647102,5.201918,0.770423,0.599758,0.221535,4.125717,3.807343,2.449569,1.800834,0.574866,sad
20.719381,6.75089,4.662804,1.217111,1.817761,17.07729,7.981387,2.762618,1.817075,1.742295,3.597361,1.521852,0.654897,0.521594,0.830698,132.205833,28.701268,11.594839,6.752392,4.21023,31.24058,9.601027,3.043998,2.208908,2.446193,happy
3.029082,3.468239,2.26858,1.300495,0.539145,16.056369,5.590397,8.106698,3.526754,2.138946,9.872413,4.456094,1.284128,1.004679,0.552495,0.934077,0.318237,0.536372,0.588538,0.253852,5.28478,5.070283,1.826269,1.356293,0.666906,sad
11.210413,5.531894,7.501758,2.375741,0.783653,4.009499,1.2123,3.952543,1.931035,1.101583,0.744053,0.681203,2.082828,1.022135,0.550918,7.140491,4.787698,2.420546,0.906553,1.035384,11.175074,5.254332,6.910008,2.387625,1.17597,sad
5.150597,4.724503,7.445049,2.837407,0.435818,3.359849,2.728285,6.619942,1.493925,0.86414,0.949179,0.981154,2.590523,0.952961,0.536973,2.241354,6.587346,10.595834,1.415858,0.843459,6.384696,4.643384,5.573537,1.701344,0.687474,sad
42.153879,3.270126,6.291314,6.446309,6.487193,8.759885,4.962119,7.428055,6.462605,15.10365,604.906378,91.350984,24.612682,12.252569,8.580811,98.429219,38.004847,18.167285,13.076162,15.926606,10.881641,4.064628,4.592317,4.599436,6.923701,happy
5.719958,4.205288,2.571697,1.114653,0.915442,2.403763,2.173114,2.713258,1.644636,1.149881,1.238518,0.244123,1.710896,1.21486,15.416615,7.233836,3.007079,3.569696,2.310129,2.639923,2.954598,4.916582,2.081145,1.178011,0.592275,happy
7.244267,1.397693,5.812755,1.449145,0.529898,4.492433,1.496006,1.564715,1.059305,0.713698,0.812243,0.876739,2.039665,0.714875,0.441487,3.774997,2.863283,6.305612,1.308514,0.577986,5.005041,2.155604,5.035496,1.183667,0.50737,sad
2.745597,1.896069,1.526866,1.412902,0.743418,0.607578,1.171053,0.965494,1.177088,0.676,0.677775,1.341244,0.529996,0.355466,0.505616,0.432758,0.695815,0.637067,0.848953,0.398556,1.725452,1.415719,1.47718,1.211123,1.551479,sad
4.058198,3.62006,2.365122,1.578364,1.296098,2.096984,3.356172,2.981105,1.41107,1.80289,2.107426,2.447225,0.772132,0.499484,0.433356,4.383725,1.356409,1.457012,1.304306,0.693561,1.263321,1.401952,0.872517,1.583934,0.811145,happy
29.899265,3.163006,1.331908,0.941904,0.727424,1.278956,0.667699,0.51173,1.146267,1.11087,1.3732,0.823204,0.889212,0.89167,0.910002,1.578903,1.522183,0.89443,1.186054,2.259313,15.122115,2.448085,2.356987,1.53879,0.843109,sad
13.545943,2.992631,0.632129,1.155817,0.873959,6.823941,1.86648,2.044192,1.496381,1.240102,7.692121,1.69577,1.098647,0.728507,0.471454,6.226391,5.631216,0.97445,2.565031,2.410209,29.990273,5.077016,2.566387,0.894441,0.882792,happy
138.85364,64.268961,16.056449,8.476569,2.724805,92.775648,51.516681,19.995425,8.593515,4.329667,8.768135,7.093787,3.784541,1.342013,1.395501,69.043844,35.028514,13.917151,6.780875,2.554288,109.151801,62.322733,22.483986,6.488504,3.195455,happy
36.292289,13.931783,11.016264,1.649251,0.99329,4.26238,1.629604,0.691611,1.497363,1.686936,0.628175,0.497627,1.334499,1.42534,15.388529,3.844262,4.938457,7.88463,4.88605,2.181876,14.917581,5.802823,4.520339,1.3643,1.010042,happy
9.254775,2.833734,1.459835,0.824758,0.505767,1.944934,1.984279,0.904969,0.684676,0.433684,7.379304,1.866895,2.365684,1.038505,0.452731,2.475939,1.037703,1.242495,0.52138,0.2961,2.387336,1.373493,1.863425,0.78416,0.583458,sad
87.068951,5.079169,2.40527,1.302635,1.086796,6.917474,1.295147,1.586401,0.922978,1.213764,0.991372,0.682313,1.025793,0.547563,0.472552,4.076951,3.621778,1.607851,0.782023,0.656729,33.315865,8.222817,1.272447,1.728143,1.081294,happy
13.806704,0.813019,2.317755,0.939473,0.812364,0.612199,0.622549,1.337771,0.639861,0.804691,0.723112,1.175015,1.750877,0.765178,0.441158,1.744294,4.262649,3.245374,1.157037,0.867104,6.151215,2.368888,0.895792,1.052969,0.556848,sad
1.739687,0.463477,0.490209,0.646848,0.49107,0.639029,1.428741,0.344532,0.644595,0.804079,0.444361,0.783393,0.334638,0.45846,0.445532,1.488815,0.663014,0.607663,1.411809,0.8628,1.5083,1.090167,0.703901,0.93168,0.662249,sad
8.567874,2.622327,1.376185,1.280805,0.729453,6.765477,1.840417,2.696771,1.461284,1.238642,10.879237,1.99859,1.015984,1.675575,0.563142,2.164393,0.427372,0.486004,0.469185,0.601128,9.229492,2.055204,2.111895,1.718418,0.735599,happy
4.370281,2.351762,1.006629,1.417972,3.084539,0.910672,1.250911,0.45633,2.184527,3.020397,5.200998,4.441102,4.586263,1.838788,2.059712,2.893474,2.04845,1.879579,2.126794,2.578063,4.946034,3.213546,1.861685,0.862648,1.611956,sad
6.856437,3.413516,3.870124,2.59427,1.842471,1.722397,1.164894,1.804146,2.325469,3.426959,4.175953,1.833648,3.421217,3.018069,1.844423,1.834977,3.0586,8.910165,13.332171,8.044266,7.709063,3.883316,4.442227,3.823818,1.992552,happy
67.854518,2.80628,2.069784,1.888502,1.16371,4.750361,4.825766,1.489086,0.783523,0.744975,1.217786,0.998278,0.608545,0.541049,0.43023,2.271427,0.929149,0.208236,0.771089,0.421084,31.881394,4.520987,3.054217,2.205342,0.82866,sad
7.231171,0.735882,1.130897,1.001023,0.540937,5.12178,0.524929,0.693239,0.825311,0.354615,24.86398,4.701937,2.605418,1.159561,0.725183,0.68825,0.303483,0.506912,0.234513,0.161809,6.681105,1.663606,0.946689,0.674595,0.485279,sad
4.98741,2.616941,2.882369,1.621399,1.026921,7.425712,1.636746,2.304231,1.065348,1.074059,6.09479,2.841665,1.121711,0.831568,0.685793,11.616309,2.288308,1.634285,1.132108,1.475462,8.660356,3.795176,2.030906,1.305941,0.786722,happy
1.920633,1.412005,1.032393,0.93166,1.090401,1.438222,1.723027,1.266478,0.534501,0.75206,0.884002,1.109352,0.64134,0.598012,0.401844,0.735426,0.836392,1.397298,0.962973,1.282482,1.533908,0.784431,0.723473,2.013074,1.336491,sad
95.113534,14.70565,3.861006,0.483279,0.987713,1.370733,1.200601,1.475635,0.779398,0.632821,1.065006,0.985784,0.844528,0.41717,0.305917,1.236166,1.834707,0.553054,0.527371,0.549419,53.761581,7.380004,2.131235,1.696634,1.095952,sad
31.79321,14.173271,7.441935,3.029109,1.057929,5.775691,5.777779,2.099969,1.779914,0.56288,1.15621,0.729968,0.44042,2.825396,1.525891,5325.761581,1830.74659,778.400582,275.29916,80.872223,6.961522,8.877891,5.042076,1.997149,0.905912,sad
7.714838,5.511233,3.701371,0.962644,0.833283,3.294692,0.778842,1.57847,1.648571,1.156192,1.001474,0.460532,0.821687,0.75868,0.636124,2.236011,2.616783,1.114567,0.864109,0.929326,3.656134,6.767622,3.627398,1.627071,1.1118,happy
109.537128,6.711995,2.159518,2.127694,1.031613,4.123105,1.22208,1.586171,1.143605,1.230677,1.057403,1.165235,0.678495,0.575834,0.458102,1.799131,5.20547,2.977851,0.852197,0.614144,38.488342,9.811468,1.368676,2.280044,1.426437,happy
2.923918,3.285692,2.170478,0.690013,0.560393,2.692494,1.270937,0.489455,1.550149,0.918603,1.652839,1.744278,1.112011,0.457692,0.347552,3.268622,11.429685,5.699088,3.195149,1.983469,5.739434,4.169842,3.458993,0.865054,0.514937,happy
17.454257,3.764256,3.095053,0.809798,1.063,2.101336,2.682618,1.847225,0.671999,0.757765,0.861855,0.479497,1.127703,0.480546,0.346248,5.009156,3.948264,6.344869,1.146184,1.282332,38.219904,3.05085,3.041275,0.878655,0.899487,sad
14.845676,1.710129,0.845379,1.116876,1.16623,0.704972,1.234501,1.431117,0.765142,0.75128,1.866867,2.24318,1.932751,0.505668,0.870357,0.835476,2.447024,1.524168,0.525869,1.070264,7.698374,1.070788,2.758687,0.974818,1.172176,happy
221.211777,60.692897,5.368321,7.939454,1.854951,5.930926,1.225198,1.994124,2.336896,1.239392,3.266807,0.738644,0.377451,0.725012,9.880517,15.393652,12.791079,4.917912,2.765806,2.942365,13.064933,8.454501,4.469995,7.474447,2.155265,happy
2.589902,1.78884,1.601134,1.230349,1.146494,1.605996,0.441276,0.526832,2.080929,1.766326,3.138454,1.883695,0.716644,1.659804,1.885629,1.590798,1.902319,1.778387,2.010725,3.236843,157.562345,72.125761,30.364718,8.812918,3.292003,sad
26.95166,1.319677,2.135932,1.568153,1.160694,0.802716,0.826428,0.993214,1.021147,0.894975,1.6834,1.017531,0.499712,0.653392,0.487325,1.235737,2.077965,1.737312,1.316961,1.156956,9.950537,1.814297,1.209528,1.247325,0.830077,sad
42.316039,6.499466,1.871767,3.161643,0.606368,0.857092,0.641991,0.437075,2.469098,1.591872,3.246032,1.996204,1.069377,2.526771,1.287442,1.420442,1.88307,4.163441,2.786718,2.950426,20.285553,2.913562,2.763816,2.444491,1.034346,sad
27.163734,17.073407,12.103362,2.533441,0.754166,4.519528,2.367324,1.325818,1.551039,1.762047,1.968725,0.507549,0.590784,1.17858,9.79815,25.113781,7.363714,6.772122,4.504237,4.455034,19.865405,10.767224,7.324554,2.096648,0.744398,happy
27.645956,8.945784,5.27086,15.121031,15.200719,7.182373,3.793841,3.113043,24.734408,29.840399,12.727124,2.672415,2.349128,14.160368,13.107878,6.774889,5.090627,5.963271,17.249914,45.29339,12.43645,5.872655,2.614431,13.168705,11.746824,happy
68.381061,10.890441,2.035997,1.202494,0.948117,6.962083,6.52412,1.574547,1.803794,1.743908,2.063368,9.676956,2.674241,1.284656,0.452231,43.971828,14.94255,8.366738,4.433008,4.638725,53.301576,15.442498,3.928515,1.743491,0.665219,happy
2.110193,1.4168,0.550931,1.455144,0.47281,3.078979,2.224497,0.785269,0.909893,0.650114,7.616586,3.039894,2.869295,1.872113,0.866911,0.785369,0.227391,0.223666,0.613925,0.37724,6.753556,4.462558,2.085628,1.450086,0.561392,sad
9.053179,8.617169,3.997909,2.429412,0.612809,5.335293,4.255667,3.773714,1.392122,0.680264,1.639972,1.001183,2.190745,0.96208,0.474026,8.226996,4.080403,2.644193,1.223511,0.836357,13.43685,8.355033,4.50321,1.579621,0.608778,sad
1.756532,1.231489,0.859614,0.786169,0.608059,57.286412,2.868059,1.022189,1.92307,1.319334,2.002612,3.198531,0.904457,0.45634,0.769444,0.616953,0.800586,0.450234,0.621781,0.472875,3.746088,1.895029,1.184726,0.886234,0.866492,happy
4.802103,1.573536,1.736571,1.501993,0.804749,4.983606,1.821896,1.600033,0.62409,0.706518,0.771793,0.518221,0.569614,0.343916,0.226181,2.556349,0.856385,0.65301,0.845589,0.599432,9.140815,3.449631,1.653674,1.261832,0.918401,sad
0.605148,1.955663,1.01953,0.792988,0.73593,1.27254,1.495182,1.206637,0.903455,0.785073,1.731876,0.893476,0.706622,0.607714,0.442221,0.878137,1.126128,1.077652,0.592324,0.616381,1.152379,1.288467,1.271139,0.641248,0.685708,happy
39.650523,11.942304,2.68414,1.664402,1.276092,3.707808,1.557706,1.11573,1.417508,1.921586,2.593052,0.262665,0.557993,1.350581,11.562961,8.857304,7.629675,5.007477,5.220584,2.273269,9.144653,5.305851,2.830102,1.111902,1.177112,happy
6.932095,1.130105,0.663579,0.85368,1.254725,2.299557,1.440902,0.564832,2.104526,1.551701,25.491703,1.906912,1.22849,1.52686,2.067092,25.463985,2.280083,3.580046,3.447621,3.987729,6.313243,1.967089,3.484096,1.322008,2.178184,sad
94.304703,15.836486,3.768921,1.50224,0.772028,4.290404,4.75575,1.410593,1.786187,0.743126,1.549402,0.200349,0.351793,3.554032,4.254027,11.30037,10.280865,2.851405,1.257008,1.171534,33.286021,10.793729,1.98142,0.983763,0.733255,sad
3.18858,1.561172,1.016096,1.143428,0.503554,2.83943,2.079273,0.631393,0.902827,0.639933,3.4687,5.139568,0.220711,0.750104,0.357134,0.628468,1.531217,0.496228,0.322596,0.184621,3.621915,3.457592,0.87674,0.703698,0.507291,happy
11.513928,1.583551,1.819635,1.032457,0.644289,2.512568,1.865237,0.926213,1.498869,2.174634,0.67904,0.547327,1.191836,1.235194,19.643574,5.543922,5.190385,2.065231,1.798506,6.324707,7.827047,1.628072,1.461831,0.303186,0.677077,happy
5.360349,2.968835,6.539008,10.933283,9.984294,1.617637,2.347776,3.933036,11.022104,15.933435,50.388191,24.028785,14.162208,13.536908,10.15549,32.439672,11.063855,14.609553,16.523794,19.41492,9.21152,4.076521,3.736783,8.387484,9.614552,happy
7.7935,3.083942,1.231182,0.957162,0.619673,19.633537,5.747036,2.556784,1.55533,1.549925,6.653704,0.491386,1.577635,1.112581,17.098032,4.227533,9.403326,1.142168,2.307716,1.726247,7.173318,3.566505,2.827865,1.356244,0.796939,happy
4.873975,5.029821,1.578935,1.261209,0.686028,1.002415,1.539438,0.887646,0.580678,0.774002,4.952687,6.860715,1.421253,1.200365,0.903774,0.339418,0.840259,0.23632,0.341335,0.231811,2.479242,4.739647,1.450195,1.325177,0.521034,sad
3.739065,6.08864,7.821133,1.397978,0.882023,3.794706,2.262042,1.582449,1.173346,1.666993,1.609705,0.856187,0.545464,4.026209,13.821108,6.084982,5.855344,4.400489,4.895453,3.519362,4.430689,5.770432,8.870234,2.743774,1.154142,sad
2.296101,1.654306,1.377521,1.198758,0.668063,0.877107,0.764712,1.915087,1.273984,0.548213,8.717182,4.482933,1.219086,1.22487,0.849472,0.568381,0.419223,0.557238,0.390745,0.254455,2.008497,2.382825,1.491854,1.627208,0.606932,sad
56.674418,29.186077,15.008584,7.091823,2.183712,56.427927,30.259254,16.68171,8.827441,3.324274,4.258971,3.999425,3.167903,1.972961,0.786278,38.833677,24.251309,10.707105,6.03517,1.585707,53.674303,26.446693,13.485813,6.528558,1.920442,happy
83.990407,20.799676,5.491837,3.441148,2.90879,80.374824,30.812587,12.647375,9.974581,8.696696,154.703197,15.096309,21.064641,7.002821,5.011583,182.755303,31.81446,32.065383,13.8832,13.185063,41.561378,13.18728,5.302134,7.97391,11.551336,happy
5.695459,3.478073,1.894734,0.729182,0.680154,0.928701,1.617475,0.493583,0.542752,0.793951,1.543045,2.233829,1.143092,0.458572,0.540496,4.53048,1.875357,1.462179,1.731195,0.838762,7.104112,3.074603,1.790224,1.010717,0.676013,sad
329.932405,7.557831,7.420306,2.047918,1.0291,9.161873,2.881908,0.770741,0.522881,0.708118,0.982684,0.734776,0.944894,0.42062,0.444008,2.229933,1.83948,1.500913,0.730386,0.394713,49.958704,3.366044,2.132555,1.068093,0.771972,sad
99.053181,9.617491,2.526441,1.536642,1.336304,8.054115,1.870033,1.653255,1.512906,1.277353,0.893103,2.00363,0.617728,0.545142,0.431971,0.903347,1.865951,1.708792,1.496307,1.018382,28.9738,7.648667,2.083042,2.533194,1.649263,happy
3.18573,1.111433,1.435419,1.497953,0.78033,2.142652,0.64308,0.99132,1.785483,1.411444,7.864312,4.031406,2.230377,1.804477,1.037917,1.334036,0.552203,0.532905,0.540434,0.72961,6.076904,0.448477,0.977424,1.474625,0.962697,happy
1.018689,2.518571,0.48667,0.649168,0.504147,2.904747,1.569837,0.643631,0.55446,0.665188,1.274179,1.026463,0.864997,0.550857,0.3072,0.949202,1.834806,0.618688,0.860528,1.101534,3.563794,1.870576,1.075685,0.916286,0.658001,sad
55.566358,7.764932,3.055715,1.350289,1.949148,2.604806,1.201988,2.679872,2.617691,3.693235,6.23061,3.417352,2.102057,1.926156,2.264783,3.319589,1.55359,5.854028,8.315904,8.747447,16.943382,5.998633,1.990896,2.049379,3.966835,happy
60.653198,2.500547,2.36721,1.962521,1.104449,4.997973,4.730584,1.637396,0.88815,0.722105,1.125252,0.899119,0.561729,0.596896,0.406236,1.765572,0.975769,0.189687,0.832697,0.399918,26.480047,3.354365,3.040954,2.289615,0.834469,sad
1.385379,2.279357,1.021744,0.614534,0.900534,0.653881,1.227943,0.736781,0.875316,0.671184,1.291483,1.512532,0.925447,0.78059,0.379217,0.476076,0.897672,1.080152,1.049482,0.873442,1.565623,1.660896,0.611232,0.847112,1.019104,sad
26.546463,6.967487,3.95806,11.691216,19.347038,3.497497,2.559619,6.383883,12.121882,39.701719,16.018628,3.032148,10.358048,8.882542,18.782681,1.674966,4.952314,5.938971,12.59356,44.543689,12.172399,8.051784,4.089715,11.288204,20.995135,happy
3.412725,1.028657,2.11282,0.856516,1.379023,1.988828,0.444943,0.299346,1.540364,1.598963,6.135339,5.973425,1.039959,1.276409,1.20078,0.808701,0.506111,1.351453,0.844697,0.605287,4.377798,1.513347,1.8008,1.048266,1.161498,happy
5.454665,3.625164,1.485342,1.692141,0.946204,4.945163,3.501617,1.344172,1.108546,0.929164,1.14773,1.826053,0.462132,0.507669,0.366631,21.377594,9.814644,1.997893,2.415405,2.230524,5.101225,3.595201,1.395725,1.095459,0.68962,happy
2.588963,1.446631,1.654994,1.332648,1.084904,3.079799,1.046819,1.31043,0.928906,0.828431,1.69766,1.142461,1.083263,0.660137,0.558973,1.925929,1.058098,0.585806,0.787025,1.840076,3.089712,2.106664,0.387958,0.88474,1.072688,happy
3.371884,3.336284,2.69464,1.453813,1.053229,3.007134,0.985866,1.101728,1.312071,1.015787,0.620334,0.446878,0.281819,0.518012,0.340902,1.18244,1.172055,0.852925,0.619044,0.565714,2.203077,2.602826,2.102842,2.634265,1.021949,sad
1.884043,3.091398,1.644843,1.198197,0.728258,2.399039,3.437575,2.826765,1.542757,1.086761,1.564851,2.559004,1.334027,0.819405,0.792254,3.593414,1.94165,0.97438,0.664429,0.626173,6.917335,3.590092,1.904924,1.397076,1.364936,sad
5.160803,3.847965,4.961005,0.499471,0.524559,2.418627,1.298312,1.193427,0.516608,0.396723,16.978425,4.119445,1.106334,1.477467,0.671601,1.453121,0.568706,0.583566,0.414378,0.264748,7.590227,4.668029,3.640501,0.738366,0.771798,sad
5.183832,2.779411,1.688814,2.012176,0.724958,1.907361,3.124842,1.135519,1.83144,1.563014,5.891756,6.215448,2.212821,2.280757,0.966434,1.55488,0.960257,0.879996,0.312296,0.611853,5.011685,3.07537,1.59597,1.779425,0.920806,happy
1.76875,2.078471,2.447205,0.925429,0.53626,1.141468,0.595484,0.405411,1.534388,1.001723,3.947117,2.219837,1.021957,1.036387,0.704671,0.533389,1.170065,0.791255,0.266829,0.522692,1.239465,2.192772,1.503223,0.914097,0.602771,happy
61.453153,3.967715,3.889774,1.330218,0.951756,3.020583,0.925518,2.818709,1.336807,1.166062,1.340758,0.711059,0.524132,1.628892,18.55893,26.768398,5.059905,2.825526,5.382945,2.738341,16.293458,2.880645,3.310126,1.426877,1.172629,happy
15.205906,4.902142,2.953268,1.747096,0.788896,2.213254,1.180504,1.669414,2.627294,1.930054,13.414774,5.417499,2.805303,2.24393,1.635632,1.581982,0.814232,2.144679,2.067726,3.915696,31.283062,13.809047,6.724402,2.53101,2.601567,sad
58.580086,13.209076,3.055511,1.227503,0.534311,5.729598,1.061742,0.96445,1.247749,0.938213,0.620711,0.925306,0.711699,0.695344,0.463731,2.008124,1.152066,1.108738,1.113281,0.74796,22.846861,9.282118,2.307001,1.448968,0.785795,sad
